,OUTSTANDING_BALANCE_0,OUTSTANDING_BALANCE_100,OUTSTANDING_BALANCE_1000,OUTSTANDING_BALANCE_10000,OUTSTANDING_INVENTORY_0,OUTSTANDING_INVENTORY_100,OUTSTANDING_INVENTORY_1000,OUTSTANDING_INVENTORY_10000
2017-05-19 10:31:05.000,,,,,,,,
2017-05-19 10:31:06.000,,,,,,,,
2017-05-19 10:31:07.000,,,,,,,,
2017-05-19 10:31:08.000,,,,,,,,
2017-05-19 10:31:09.000,,,,,,,,
2017-05-19 10:31:10.000,,,,,,,,
2017-05-19 10:31:11.000,,,,,,,,
2017-05-19 10:31:12.000,,,,,,,,
2017-05-19 10:31:13.000,,,,,,,,
2017-05-19 10:31:14.000,,,,,,,,
2017-05-19 10:31:15.000,,,,,,,,
2017-05-19 10:31:16.000,,,,,,,,
2017-05-19 10:31:17.000,,,,,,,,
2017-05-19 10:31:18.000,,,,,,,,
2017-05-19 10:31:19.000,,,,,,,,
2017-05-19 10:31:20.000,,,,,,,,
2017-05-19 10:31:21.000,,,,,,,,
2017-05-19 10:31:22.000,,,,,,,,
2017-05-19 10:31:23.000,,,,,,,,
2017-05-19 10:31:24.000,,,,,,,,
2017-05-19 10:31:25.000,,,,,,,,
2017-05-19 10:31:26.000,,,,,,,,
2017-05-19 10:31:27.000,,,,,,,,
2017-05-19 10:31:28.000,,,,,,,,
2017-05-19 10:31:29.000,,,,,,,,
2017-05-19 10:31:30.000,,,,,,,,
2017-05-19 10:31:31.000,,,,,,,,
2017-05-19 10:31:32.000,,,,,,,,
2017-05-19 10:31:33.000,,,,,,,,
2017-05-19 10:31:34.000,,,,,,,,
2017-05-19 10:31:35.000,,,,,,,,
2017-05-19 10:31:36.000,,,,,,,,
2017-05-19 10:31:37.000,,,,,,,,
2017-05-19 10:31:38.000,,,,,,,,
2017-05-19 10:31:39.000,,,,,,,,
2017-05-19 10:31:40.000,,,,,,,,
2017-05-19 10:31:41.000,,,,,,,,
2017-05-19 10:31:42.000,,,,,,,,
2017-05-19 10:31:43.000,,,,,,,,
2017-05-19 10:31:44.000,,,,,,,,
2017-05-19 10:31:45.000,,,,,,,,
2017-05-19 10:31:46.000,,,,,,,,
2017-05-19 10:31:47.000,,,,,,,,
2017-05-19 10:31:48.000,,,,,,,,
2017-05-19 10:31:49.000,,,,,,,,
2017-05-19 10:31:50.000,,,,,,,,
2017-05-19 10:31:51.000,,,,,,,,
2017-05-19 10:31:52.000,,,,,,,,
2017-05-19 10:31:53.000,,,,,,,,
2017-05-19 10:31:54.000,,,,,,,,
2017-05-19 10:31:55.000,,,,,,,,
2017-05-19 10:31:56.000,,,,,,,,
2017-05-19 10:31:57.000,,,,,,,,
2017-05-19 10:31:58.000,,,,,,,,
2017-05-19 10:31:59.000,,,,,,,,
2017-05-19 10:32:00.000,,,,,,,,
2017-05-19 10:32:01.000,,,,,,,,
2017-05-19 10:32:02.000,,,,,,,,
2017-05-19 10:32:03.000,,,,,,,,
2017-05-19 10:32:04.000,,,,,,,,
2017-05-19 10:32:05.000,,,,,,,,
2017-05-19 10:32:06.000,,,,,,,,
2017-05-19 10:32:07.000,,,,,,,,
2017-05-19 10:32:08.000,,,,,,,,
2017-05-19 10:32:09.000,,,,,,,,
2017-05-19 10:32:10.000,,,,,,,,
2017-05-19 10:32:11.000,,,,,,,,
2017-05-19 10:32:12.000,,,,,,,,
2017-05-19 10:32:13.000,,,,,,,,
2017-05-19 10:32:14.000,,,,,,,,
2017-05-19 10:32:15.000,,,,,,,,
2017-05-19 10:32:16.000,,,,,,,,
2017-05-19 10:32:17.000,,,,,,,,
2017-05-19 10:32:18.000,,,,,,,,
2017-05-19 10:32:19.000,,,,,,,,
2017-05-19 10:32:20.000,,,,,,,,
2017-05-19 10:32:21.000,,,,,,,,
2017-05-19 10:32:22.000,,,,,,,,
2017-05-19 10:32:23.000,,,,,,,,
2017-05-19 10:32:24.000,,,,,,,,
2017-05-19 10:32:25.000,,,,,,,,
2017-05-19 10:32:26.000,,,,,,,,
2017-05-19 10:32:27.000,,,,,,,,
2017-05-19 10:32:28.000,,,,,,,,
2017-05-19 10:32:29.000,,,,,,,,
2017-05-19 10:32:30.000,,,,,,,,
2017-05-19 10:32:31.000,,,,,,,,
2017-05-19 10:32:32.000,,,,,,,,
2017-05-19 10:32:33.000,,,,,,,,
2017-05-19 10:32:34.000,,,,,,,,
2017-05-19 10:32:35.000,,,,,,,,
2017-05-19 10:32:36.000,,,,,,,,
2017-05-19 10:32:37.000,,,,,,,,
2017-05-19 10:32:38.000,,,,,,,,
2017-05-19 10:32:39.000,,,,,,,,
2017-05-19 10:32:40.000,,,,,,,,
2017-05-19 10:32:41.000,,,,,,,,
2017-05-19 10:32:42.000,,,,,,,,
2017-05-19 10:32:43.000,,,,,,,,
2017-05-19 10:32:44.000,,,,,,,,
2017-05-19 10:32:45.000,,,,,,,,
2017-05-19 10:32:46.000,,,,,,,,
2017-05-19 10:32:47.000,,,,,,,,
2017-05-19 10:32:48.000,,,,,,,,
2017-05-19 10:32:49.000,,,,,,,,
2017-05-19 10:32:50.000,,,,,,,,
2017-05-19 10:32:51.000,,,,,,,,
2017-05-19 10:32:52.000,,,,,,,,
2017-05-19 10:32:53.000,,,,,,,,
2017-05-19 10:32:54.000,,,,,,,,
2017-05-19 10:32:55.000,,,,,,,,
2017-05-19 10:32:56.000,,,,,,,,
2017-05-19 10:32:57.000,,,,,,,,
2017-05-19 10:32:58.000,,,,,,,,
2017-05-19 10:32:59.000,,,,,,,,
2017-05-19 10:33:00.000,,,,,,,,
2017-05-19 10:33:01.000,,,,,,,,
2017-05-19 10:33:02.000,,,,,,,,
2017-05-19 10:33:03.000,,,,,,,,
2017-05-19 10:33:04.000,,,,,,,,
2017-05-19 10:33:05.000,,,,,,,,
2017-05-19 10:33:06.000,,,,,,,,
2017-05-19 10:33:07.000,,,,,,,,
2017-05-19 10:33:08.000,,,,,,,,
2017-05-19 10:33:09.000,,,,,,,,
2017-05-19 10:33:10.000,,,,,,,,
2017-05-19 10:33:11.000,,,,,,,,
2017-05-19 10:33:12.000,,,,,,,,
2017-05-19 10:33:13.000,,,,,,,,
2017-05-19 10:33:14.000,,,,,,,,
2017-05-19 10:33:15.000,,,,,,,,
2017-05-19 10:33:16.000,,,,,,,,
2017-05-19 10:33:17.000,,,,,,,,
2017-05-19 10:33:18.000,,,,,,,,
2017-05-19 10:33:19.000,,,,,,,,
2017-05-19 10:33:20.000,,,,,,,,
2017-05-19 10:33:21.000,,,,,,,,
2017-05-19 10:33:22.000,,,,,,,,
2017-05-19 10:33:23.000,,,,,,,,
2017-05-19 10:33:24.000,,,,,,,,
2017-05-19 10:33:25.000,,,,,,,,
2017-05-19 10:33:26.000,,,,,,,,
2017-05-19 10:33:27.000,,,,,,,,
2017-05-19 10:33:28.000,,,,,,,,
2017-05-19 10:33:29.000,,,,,,,,
2017-05-19 10:33:30.000,,,,,,,,
2017-05-19 10:33:31.000,,,,,,,,
2017-05-19 10:33:32.000,,,,,,,,
2017-05-19 10:33:33.000,,,,,,,,
2017-05-19 10:33:34.000,,,,,,,,
2017-05-19 10:33:35.000,,,,,,,,
2017-05-19 10:33:36.000,,,,,,,,
2017-05-19 10:33:37.000,,,,,,,,
2017-05-19 10:33:38.000,,,,,,,,
2017-05-19 10:33:39.000,,,,,,,,
2017-05-19 10:33:40.000,,,,,,,,
2017-05-19 10:33:41.000,,,,,,,,
2017-05-19 10:33:42.000,,,,,,,,
2017-05-19 10:33:43.000,,,,,,,,
2017-05-19 10:33:44.000,,,,,,,,
2017-05-19 10:33:45.000,,,,,,,,
2017-05-19 10:33:46.000,,,,,,,,
2017-05-19 10:33:47.000,,,,,,,,
2017-05-19 10:33:48.000,,,,,,,,
2017-05-19 10:33:49.000,,,,,,,,
2017-05-19 10:33:50.000,,,,,,,,
2017-05-19 10:33:51.000,,,,,,,,
2017-05-19 10:33:52.000,,,,,,,,
2017-05-19 10:33:53.000,,,,,,,,
2017-05-19 10:33:54.000,,,,,,,,
2017-05-19 10:33:55.000,,,,,,,,
2017-05-19 10:33:56.000,,,,,,,,
2017-05-19 10:33:57.000,,,,,,,,
2017-05-19 10:33:58.000,,,,,,,,
2017-05-19 10:33:59.000,,,,,,,,
2017-05-19 10:34:00.000,,,,,,,,
2017-05-19 10:34:01.000,,,,,,,,
2017-05-19 10:34:02.000,,,,,,,,
2017-05-19 10:34:03.000,,,,,,,,
2017-05-19 10:34:04.000,,,,,,,,
2017-05-19 10:34:05.000,,,,,,,,
2017-05-19 10:34:06.000,,,,,,,,
2017-05-19 10:34:07.000,,,,,,,,
2017-05-19 10:34:08.000,,,,,,,,
2017-05-19 10:34:09.000,,,,,,,,
2017-05-19 10:34:10.000,,,,,,,,
2017-05-19 10:34:11.000,,,,,,,,
2017-05-19 10:34:12.000,,,,,,,,
2017-05-19 10:34:13.000,,,,,,,,
2017-05-19 10:34:14.000,,,,,,,,
2017-05-19 10:34:15.000,,,,,,,,
2017-05-19 10:34:16.000,,,,,,,,
2017-05-19 10:34:17.000,,,,,,,,
2017-05-19 10:34:18.000,,,,,,,,
2017-05-19 10:34:19.000,,,,,,,,
2017-05-19 10:34:20.000,,,,,,,,
2017-05-19 10:34:21.000,,,,,,,,
2017-05-19 10:34:22.000,,,,,,,,
2017-05-19 10:34:23.000,,,,,,,,
2017-05-19 10:34:24.000,,,,,,,,
2017-05-19 10:34:25.000,,,,,,,,
2017-05-19 10:34:26.000,,,,,,,,
2017-05-19 10:34:27.000,,,,,,,,
2017-05-19 10:34:28.000,,,,,,,,
2017-05-19 10:34:29.000,,,,,,,,
2017-05-19 10:34:30.000,,,,,,,,
2017-05-19 10:34:31.000,,,,,,,,
2017-05-19 10:34:32.000,,,,,,,,
2017-05-19 10:34:33.000,,,,,,,,
2017-05-19 10:34:34.000,,,,,,,,
2017-05-19 10:34:35.000,,,,,,,,
2017-05-19 10:34:36.000,,,,,,,,
2017-05-19 10:34:37.000,,,,,,,,
2017-05-19 10:34:38.000,,,,,,,,
2017-05-19 10:34:39.000,,,,,,,,
2017-05-19 10:34:40.000,,,,,,,,
2017-05-19 10:34:41.000,,,,,,,,
2017-05-19 10:34:42.000,,,,,,,,
2017-05-19 10:34:43.000,,,,,,,,
2017-05-19 10:34:44.000,,,,,,,,
2017-05-19 10:34:45.000,,,,,,,,
2017-05-19 10:34:46.000,,,,,,,,
2017-05-19 10:34:47.000,,,,,,,,
2017-05-19 10:34:48.000,,,,,,,,
2017-05-19 10:34:49.000,,,,,,,,
2017-05-19 10:34:50.000,,,,,,,,
2017-05-19 10:34:51.000,,,,,,,,
2017-05-19 10:34:52.000,,,,,,,,
2017-05-19 10:34:53.000,,,,,,,,
2017-05-19 10:34:54.000,,,,,,,,
2017-05-19 10:34:55.000,,,,,,,,
2017-05-19 10:34:56.000,,,,,,,,
2017-05-19 10:34:57.000,,,,,,,,
2017-05-19 10:34:58.000,,,,,,,,
2017-05-19 10:34:59.000,,,,,,,,
2017-05-19 10:35:00.000,,,,,,,,
2017-05-19 10:35:01.000,,,,,,,,
2017-05-19 10:35:02.000,,,,,,,,
2017-05-19 10:35:03.000,,,,,,,,
2017-05-19 10:35:04.000,,,,,,,,
2017-05-19 10:35:05.000,,,,,,,,
2017-05-19 10:35:06.000,,,,,,,,
2017-05-19 10:35:07.000,,,,,,,,
2017-05-19 10:35:08.000,,,,,,,,
2017-05-19 10:35:09.000,,,,,,,,
2017-05-19 10:35:10.000,,,,,,,,
2017-05-19 10:35:11.000,,,,,,,,
2017-05-19 10:35:12.000,,,,,,,,
2017-05-19 10:35:13.000,,,,,,,,
2017-05-19 10:35:14.000,,,,,,,,
2017-05-19 10:35:15.000,,,,,,,,
2017-05-19 10:35:16.000,,,,,,,,
2017-05-19 10:35:17.000,,,,,,,,
2017-05-19 10:35:18.000,,,,,,,,
2017-05-19 10:35:19.000,,,,,,,,
2017-05-19 10:35:20.000,,,,,,,,
2017-05-19 10:35:21.000,,,,,,,,
2017-05-19 10:35:22.000,,,,,,,,
2017-05-19 10:35:23.000,,,,,,,,
2017-05-19 10:35:24.000,,,,,,,,
2017-05-19 10:35:25.000,,,,,,,,
2017-05-19 10:35:26.000,,,,,,,,
2017-05-19 10:35:27.000,,,,,,,,
2017-05-19 10:35:28.000,,,,,,,,
2017-05-19 10:35:29.000,,,,,,,,
2017-05-19 10:35:30.000,,,,,,,,
2017-05-19 10:35:31.000,,,,,,,,
2017-05-19 10:35:32.000,,,,,,,,
2017-05-19 10:35:33.000,,,,,,,,
2017-05-19 10:35:34.000,,,,,,,,
2017-05-19 10:35:35.000,,,,,,,,
2017-05-19 10:35:36.000,,,,,,,,
2017-05-19 10:35:37.000,,,,,,,,
2017-05-19 10:35:38.000,,,,,,,,
2017-05-19 10:35:39.000,,,,,,,,
2017-05-19 10:35:40.000,,,,,,,,
2017-05-19 10:35:41.000,,,,,,,,
2017-05-19 10:35:42.000,,,,,,,,
2017-05-19 10:35:43.000,,,,,,,,
2017-05-19 10:35:44.000,,,,,,,,
2017-05-19 10:35:45.000,,,,,,,,
2017-05-19 10:35:46.000,,,,,,,,
2017-05-19 10:35:47.000,,,,,,,,
2017-05-19 10:35:48.000,,,,,,,,
2017-05-19 10:35:49.000,,,,,,,,
2017-05-19 10:35:50.000,,,,,,,,
2017-05-19 10:35:51.000,,,,,,,,
2017-05-19 10:35:52.000,,,,,,,,
2017-05-19 10:35:53.000,,,,,,,,
2017-05-19 10:35:54.000,,,,,,,,
2017-05-19 10:35:55.000,,,,,,,,
2017-05-19 10:35:56.000,,,,,,,,
2017-05-19 10:35:57.000,,,,,,,,
2017-05-19 10:35:58.000,,,,,,,,
2017-05-19 10:35:59.000,,,,,,,,
2017-05-19 10:36:00.000,,,,,,,,
2017-05-19 10:36:01.000,,,,,,,,
2017-05-19 10:36:02.000,,,,,,,,
2017-05-19 10:36:03.000,,,,,,,,
2017-05-19 10:36:04.000,,,,,,,,
2017-05-19 10:36:05.000,,,,,,,,
2017-05-19 10:36:06.000,,,,,,,,
2017-05-19 10:36:07.000,,,,,,,,
2017-05-19 10:36:08.000,,,,,,,,
2017-05-19 10:36:09.000,,,,,,,,
2017-05-19 10:36:10.000,,,,,,,,
2017-05-19 10:36:11.000,,,,,,,,
2017-05-19 10:36:12.000,,,,,,,,
2017-05-19 10:36:13.000,,,,,,,,
2017-05-19 10:36:14.000,,,,,,,,
2017-05-19 10:36:15.000,,,,,,,,
2017-05-19 10:36:16.000,,,,,,,,
2017-05-19 10:36:17.000,,,,,,,,
2017-05-19 10:36:18.000,,,,,,,,
2017-05-19 10:36:19.000,,,,,,,,
2017-05-19 10:36:20.000,,,,,,,,
2017-05-19 10:36:21.000,,,,,,,,
2017-05-19 10:36:22.000,,,,,,,,
2017-05-19 10:36:23.000,,,,,,,,
2017-05-19 10:36:24.000,,,,,,,,
2017-05-19 10:36:25.000,,,,,,,,
2017-05-19 10:36:26.000,,,,,,,,
2017-05-19 10:36:27.000,,,,,,,,
2017-05-19 10:36:28.000,,,,,,,,
2017-05-19 10:36:29.000,,,,,,,,
2017-05-19 10:36:30.000,,,,,,,,
2017-05-19 10:36:31.000,,,,,,,,
2017-05-19 10:36:32.000,,,,,,,,
2017-05-19 10:36:33.000,,,,,,,,
2017-05-19 10:36:34.000,,,,,,,,
2017-05-19 10:36:35.000,,,,,,,,
2017-05-19 10:36:36.000,,,,,,,,
2017-05-19 10:36:37.000,,,,,,,,
2017-05-19 10:36:38.000,,,,,,,,
2017-05-19 10:36:39.000,,,,,,,,
2017-05-19 10:36:40.000,,,,,,,,
2017-05-19 10:36:41.000,,,,,,,,
2017-05-19 10:36:42.000,,,,,,,,
2017-05-19 10:36:43.000,,,,,,,,
2017-05-19 10:36:44.000,,,,,,,,
2017-05-19 10:36:45.000,,,,,,,,
2017-05-19 10:36:46.000,,,,,,,,
2017-05-19 10:36:47.000,,,,,,,,
2017-05-19 10:36:48.000,,,,,,,,
2017-05-19 10:36:49.000,,,,,,,,
2017-05-19 10:36:50.000,,,,,,,,
2017-05-19 10:36:51.000,,,,,,,,
2017-05-19 10:36:52.000,,,,,,,,
2017-05-19 10:36:53.000,,,,,,,,
2017-05-19 10:36:54.000,,,,,,,,
2017-05-19 10:36:55.000,,,,,,,,
2017-05-19 10:36:56.000,,,,,,,,
2017-05-19 10:36:57.000,,,,,,,,
2017-05-19 10:36:58.000,,,,,,,,
2017-05-19 10:36:59.000,,,,,,,,
2017-05-19 10:37:00.000,,,,,,,,
2017-05-19 10:37:01.000,,,,,,,,
2017-05-19 10:37:02.000,,,,,,,,
2017-05-19 10:37:03.000,,,,,,,,
2017-05-19 10:37:04.000,,,,,,,,
2017-05-19 10:37:05.000,,,,,,,,
2017-05-19 10:37:06.000,,,,,,,,
2017-05-19 10:37:07.000,,,,,,,,
2017-05-19 10:37:08.000,,,,,,,,
2017-05-19 10:37:09.000,,,,,,,,
2017-05-19 10:37:10.000,,,,,,,,
2017-05-19 10:37:11.000,,,,,,,,
2017-05-19 10:37:12.000,,,,,,,,
2017-05-19 10:37:13.000,,,,,,,,
2017-05-19 10:37:14.000,,,,,,,,
2017-05-19 10:37:15.000,,,,,,,,
2017-05-19 10:37:16.000,,,,,,,,
2017-05-19 10:37:17.000,,,,,,,,
2017-05-19 10:37:18.000,,,,,,,,
2017-05-19 10:37:19.000,,,,,,,,
2017-05-19 10:37:20.000,,,,,,,,
2017-05-19 10:37:21.000,,,,,,,,
2017-05-19 10:37:22.000,,,,,,,,
2017-05-19 10:37:23.000,,,,,,,,
2017-05-19 10:37:24.000,,,,,,,,
2017-05-19 10:37:25.000,,,,,,,,
2017-05-19 10:37:26.000,,,,,,,,
2017-05-19 10:37:27.000,,,,,,,,
2017-05-19 10:37:28.000,,,,,,,,
2017-05-19 10:37:29.000,,,,,,,,
2017-05-19 10:37:30.000,,,,,,,,
2017-05-19 10:37:31.000,,,,,,,,
2017-05-19 10:37:32.000,,,,,,,,
2017-05-19 10:37:33.000,,,,,,,,
2017-05-19 10:37:34.000,,,,,,,,
2017-05-19 10:37:35.000,,,,,,,,
2017-05-19 10:37:36.000,,,,,,,,
2017-05-19 10:37:37.000,,,,,,,,
2017-05-19 10:37:38.000,,,,,,,,
2017-05-19 10:37:39.000,,,,,,,,
2017-05-19 10:37:40.000,,,,,,,,
2017-05-19 10:37:41.000,,,,,,,,
2017-05-19 10:37:42.000,,,,,,,,
2017-05-19 10:37:43.000,,,,,,,,
2017-05-19 10:37:44.000,,,,,,,,
2017-05-19 10:37:45.000,,,,,,,,
2017-05-19 10:37:46.000,,,,,,,,
2017-05-19 10:37:47.000,,,,,,,,
2017-05-19 10:37:48.000,,,,,,,,
2017-05-19 10:37:49.000,,,,,,,,
2017-05-19 10:37:50.000,,,,,,,,
2017-05-19 10:37:51.000,,,,,,,,
2017-05-19 10:37:52.000,,,,,,,,
2017-05-19 10:37:53.000,,,,,,,,
2017-05-19 10:37:54.000,,,,,,,,
2017-05-19 10:37:55.000,,,,,,,,
2017-05-19 10:37:56.000,,,,,,,,
2017-05-19 10:37:57.000,,,,,,,,
2017-05-19 10:37:58.000,,,,,,,,
2017-05-19 10:37:59.000,,,,,,,,
2017-05-19 10:38:00.000,,,,,,,,
2017-05-19 10:38:01.000,,,,,,,,
2017-05-19 10:38:02.000,,,,,,,,
2017-05-19 10:38:03.000,,,,,,,,
2017-05-19 10:38:04.000,,,,,,,,
2017-05-19 10:38:05.000,,,,,,,,
2017-05-19 10:38:06.000,,,,,,,,
2017-05-19 10:38:07.000,,,,,,,,
2017-05-19 10:38:08.000,,,,,,,,
2017-05-19 10:38:09.000,,,,,,,,
2017-05-19 10:38:10.000,,,,,,,,
2017-05-19 10:38:11.000,,,,,,,,
2017-05-19 10:38:12.000,,,,,,,,
2017-05-19 10:38:13.000,,,,,,,,
2017-05-19 10:38:14.000,,,,,,,,
2017-05-19 10:38:15.000,,,,,,,,
2017-05-19 10:38:16.000,,,,,,,,
2017-05-19 10:38:17.000,,,,,,,,
2017-05-19 10:38:18.000,,,,,,,,
2017-05-19 10:38:19.000,,,,,,,,
2017-05-19 10:38:20.000,,,,,,,,
2017-05-19 10:38:21.000,,,,,,,,
2017-05-19 10:38:22.000,,,,,,,,
2017-05-19 10:38:23.000,,,,,,,,
2017-05-19 10:38:24.000,,,,,,,,
2017-05-19 10:38:25.000,,,,,,,,
2017-05-19 10:38:26.000,,,,,,,,
2017-05-19 10:38:27.000,,,,,,,,
2017-05-19 10:38:28.000,,,,,,,,
2017-05-19 10:38:29.000,,,,,,,,
2017-05-19 10:38:30.000,,,,,,,,
2017-05-19 10:38:31.000,,,,,,,,
2017-05-19 10:38:32.000,,,,,,,,
2017-05-19 10:38:33.000,,,,,,,,
2017-05-19 10:38:34.000,,,,,,,,
2017-05-19 10:38:35.000,,,,,,,,
2017-05-19 10:38:36.000,,,,,,,,
2017-05-19 10:38:37.000,,,,,,,,
2017-05-19 10:38:38.000,,,,,,,,
2017-05-19 10:38:39.000,,,,,,,,
2017-05-19 10:38:40.000,,,,,,,,
2017-05-19 10:38:41.000,,,,,,,,
2017-05-19 10:38:42.000,,,,,,,,
2017-05-19 10:38:43.000,,,,,,,,
2017-05-19 10:38:44.000,,,,,,,,
2017-05-19 10:38:45.000,,,,,,,,
2017-05-19 10:38:46.000,,,,,,,,
2017-05-19 10:38:47.000,,,,,,,,
2017-05-19 10:38:48.000,,,,,,,,
2017-05-19 10:38:49.000,,,,,,,,
2017-05-19 10:38:50.000,,,,,,,,
2017-05-19 10:38:51.000,,,,,,,,
2017-05-19 10:38:52.000,,,,,,,,
2017-05-19 10:38:53.000,,,,,,,,
2017-05-19 10:38:54.000,,,,,,,,
2017-05-19 10:38:55.000,,,,,,,,
2017-05-19 10:38:56.000,,,,,,,,
2017-05-19 10:38:57.000,,,,,,,,
2017-05-19 10:38:58.000,,,,,,,,
2017-05-19 10:38:59.000,,,,,,,,
2017-05-19 10:39:00.000,,,,,,,,
2017-05-19 10:39:01.000,,,,,,,,
2017-05-19 10:39:02.000,,,,,,,,
2017-05-19 10:39:03.000,,,,,,,,
2017-05-19 10:39:04.000,,,,,,,,
2017-05-19 10:39:05.000,,,,,,,,
2017-05-19 10:39:06.000,,,,,,,,
2017-05-19 10:39:07.000,,,,,,,,
2017-05-19 10:39:08.000,,,,,,,,
2017-05-19 10:39:09.000,,,,,,,,
2017-05-19 10:39:10.000,,,,,,,,
2017-05-19 10:39:11.000,,,,,,,,
2017-05-19 10:39:12.000,,,,,,,,
2017-05-19 10:39:13.000,,,,,,,,
2017-05-19 10:39:14.000,,,,,,,,
2017-05-19 10:39:15.000,,,,,,,,
2017-05-19 10:39:16.000,,,,,,,,
2017-05-19 10:39:17.000,,,,,,,,
2017-05-19 10:39:18.000,,,,,,,,
2017-05-19 10:39:19.000,,,,,,,,
2017-05-19 10:39:20.000,,,,,,,,
2017-05-19 10:39:21.000,,,,,,,,
2017-05-19 10:39:22.000,,,,,,,,
2017-05-19 10:39:23.000,,,,,,,,
2017-05-19 10:39:24.000,,,,,,,,
2017-05-19 10:39:25.000,,,,,,,,
2017-05-19 10:39:26.000,,,,,,,,
2017-05-19 10:39:27.000,,,,,,,,
2017-05-19 10:39:28.000,,,,,,,,
2017-05-19 10:39:29.000,,,,,,,,
2017-05-19 10:39:30.000,,,,,,,,
2017-05-19 10:39:31.000,,,,,,,,
2017-05-19 10:39:32.000,,,,,,,,
2017-05-19 10:39:33.000,,,,,,,,
2017-05-19 10:39:34.000,,,,,,,,
2017-05-19 10:39:35.000,,,,,,,,
2017-05-19 10:39:36.000,,,,,,,,
2017-05-19 10:39:37.000,,,,,,,,
2017-05-19 10:39:38.000,,,,,,,,
2017-05-19 10:39:39.000,,,,,,,,
2017-05-19 10:39:40.000,,,,,,,,
2017-05-19 10:39:41.000,,,,,,,,
2017-05-19 10:39:42.000,,,,,,,,
2017-05-19 10:39:43.000,,,,,,,,
2017-05-19 10:39:44.000,,,,,,,,
2017-05-19 10:39:45.000,,,,,,,,
2017-05-19 10:39:46.000,,,,,,,,
2017-05-19 10:39:47.000,,,,,,,,
2017-05-19 10:39:48.000,,,,,,,,
2017-05-19 10:39:49.000,,,,,,,,
2017-05-19 10:39:50.000,,,,,,,,
2017-05-19 10:39:51.000,,,,,,,,
2017-05-19 10:39:52.000,,,,,,,,
2017-05-19 10:39:53.000,,,,,,,,
2017-05-19 10:39:54.000,,,,,,,,
2017-05-19 10:39:55.000,,,,,,,,
2017-05-19 10:39:56.000,,,,,,,,
2017-05-19 10:39:57.000,,,,,,,,
2017-05-19 10:39:58.000,,,,,,,,
2017-05-19 10:39:59.000,,,,,,,,
2017-05-19 10:40:00.000,,,,,,,,
2017-05-19 10:40:01.000,,,,,,,,
2017-05-19 10:40:02.000,,,,,,,,
2017-05-19 10:40:03.000,,,,,,,,
2017-05-19 10:40:04.000,,,,,,,,
2017-05-19 10:40:05.000,,,,,,,,
2017-05-19 10:40:06.000,,,,,,,,
2017-05-19 10:40:07.000,,,,,,,,
2017-05-19 10:40:08.000,,,,,,,,
2017-05-19 10:40:09.000,,,,,,,,
2017-05-19 10:40:10.000,,,,,,,,
2017-05-19 10:40:11.000,,,,,,,,
2017-05-19 10:40:12.000,,,,,,,,
2017-05-19 10:40:13.000,,,,,,,,
2017-05-19 10:40:14.000,,,,,,,,
2017-05-19 10:40:15.000,,,,,,,,
2017-05-19 10:40:16.000,,,,,,,,
2017-05-19 10:40:17.000,,,,,,,,
2017-05-19 10:40:18.000,,,,,,,,
2017-05-19 10:40:19.000,,,,,,,,
2017-05-19 10:40:20.000,,,,,,,,
2017-05-19 10:40:21.000,,,,,,,,
2017-05-19 10:40:22.000,,,,,,,,
2017-05-19 10:40:23.000,,,,,,,,
2017-05-19 10:40:24.000,,,,,,,,
2017-05-19 10:40:25.000,,,,,,,,
2017-05-19 10:40:26.000,,,,,,,,
2017-05-19 10:40:27.000,,,,,,,,
2017-05-19 10:40:28.000,,,,,,,,
2017-05-19 10:40:29.000,,,,,,,,
2017-05-19 10:40:30.000,,,,,,,,
2017-05-19 10:40:31.000,,,,,,,,
2017-05-19 10:40:32.000,,,,,,,,
2017-05-19 10:40:33.000,,,,,,,,
2017-05-19 10:40:34.000,,,,,,,,
2017-05-19 10:40:35.000,,,,,,,,
2017-05-19 10:40:36.000,,,,,,,,
2017-05-19 10:40:37.000,,,,,,,,
2017-05-19 10:40:38.000,,,,,,,,
2017-05-19 10:40:39.000,,,,,,,,
2017-05-19 10:40:40.000,,,,,,,,
2017-05-19 10:40:41.000,,,,,,,,
2017-05-19 10:40:42.000,,,,,,,,
2017-05-19 10:40:43.000,,,,,,,,
2017-05-19 10:40:44.000,,,,,,,,
2017-05-19 10:40:45.000,,,,,,,,
2017-05-19 10:40:46.000,,,,,,,,
2017-05-19 10:40:47.000,,,,,,,,
2017-05-19 10:40:48.000,,,,,,,,
2017-05-19 10:40:49.000,,,,,,,,
2017-05-19 10:40:50.000,,,,,,,,
2017-05-19 10:40:51.000,,,,,,,,
2017-05-19 10:40:52.000,,,,,,,,
2017-05-19 10:40:53.000,,,,,,,,
2017-05-19 10:40:54.000,,,,,,,,
2017-05-19 10:40:55.000,,,,,,,,
2017-05-19 10:40:56.000,,,,,,,,
2017-05-19 10:40:57.000,,,,,,,,
2017-05-19 10:40:58.000,,,,,,,,
2017-05-19 10:40:59.000,,,,,,,,
2017-05-19 10:41:00.000,,,,,,,,
2017-05-19 10:41:01.000,,,,,,,,
2017-05-19 10:41:02.000,,,,,,,,
2017-05-19 10:41:03.000,,,,,,,,
2017-05-19 10:41:04.000,,,,,,,,
2017-05-19 10:41:05.000,,,,,,,,
2017-05-19 10:41:06.000,,,,,,,,
